"cm_id","course_id","cm_file","cm_status","cm_deleted","cm_add_date","cm_modified_date","added_by_admin","modified_by_admin","deleted_by_admin"
"1576","153","19052020224730_Slide39.JPG","1","0","2020-05-19 13:17:30","0000-00-00 00:00:00","8","0","0"
"1577","153","19052020224730_Slide40.JPG","1","0","2020-05-19 13:17:30","0000-00-00 00:00:00","8","0","0"
"1578","153","19052020224843_Slide21.JPG","1","0","2020-05-19 13:18:43","0000-00-00 00:00:00","8","0","0"
"1579","153","19052020224843_Slide22.JPG","1","0","2020-05-19 13:18:43","0000-00-00 00:00:00","8","0","0"
"1580","153","19052020224843_Slide23.JPG","1","0","2020-05-19 13:18:43","0000-00-00 00:00:00","8","0","0"
"1581","153","19052020224843_Slide24.JPG","1","0","2020-05-19 13:18:43","0000-00-00 00:00:00","8","0","0"
"1582","153","19052020224843_Slide25.JPG","1","0","2020-05-19 13:18:43","0000-00-00 00:00:00","8","0","0"
"1583","153","19052020224843_Slide26.JPG","1","0","2020-05-19 13:18:43","0000-00-00 00:00:00","8","0","0"
"1584","153","19052020224843_Slide27.JPG","1","0","2020-05-19 13:18:43","0000-00-00 00:00:00","8","0","0"
"1585","153","19052020224843_Slide28.JPG","1","0","2020-05-19 13:18:43","0000-00-00 00:00:00","8","0","0"
"1586","153","19052020224843_Slide29.JPG","1","0","2020-05-19 13:18:43","0000-00-00 00:00:00","8","0","0"
"1587","153","19052020224843_Slide30.JPG","1","0","2020-05-19 13:18:43","0000-00-00 00:00:00","8","0","0"
"1588","153","19052020224943_Slide11.JPG","1","0","2020-05-19 13:19:43","0000-00-00 00:00:00","8","0","0"
"1589","153","19052020224943_Slide12.JPG","1","0","2020-05-19 13:19:43","0000-00-00 00:00:00","8","0","0"
"1590","153","19052020224943_Slide13.JPG","1","0","2020-05-19 13:19:43","0000-00-00 00:00:00","8","0","0"
"1591","153","19052020224943_Slide14.JPG","1","0","2020-05-19 13:19:43","0000-00-00 00:00:00","8","0","0"
"1592","153","19052020224943_Slide15.JPG","1","0","2020-05-19 13:19:43","0000-00-00 00:00:00","8","0","0"
"1593","153","19052020224943_Slide16.JPG","1","0","2020-05-19 13:19:43","0000-00-00 00:00:00","8","0","0"
"1594","153","19052020224943_Slide17.JPG","1","0","2020-05-19 13:19:43","0000-00-00 00:00:00","8","0","0"
"1595","153","19052020224943_Slide18.JPG","1","0","2020-05-19 13:19:43","0000-00-00 00:00:00","8","0","0"
"1596","153","19052020224943_Slide19.JPG","1","0","2020-05-19 13:19:43","0000-00-00 00:00:00","8","0","0"
"1597","153","19052020224943_Slide20.JPG","1","0","2020-05-19 13:19:43","0000-00-00 00:00:00","8","0","0"
"1598","153","19052020225036_Slide1.JPG","1","0","2020-05-19 13:20:36","0000-00-00 00:00:00","8","0","0"
"1599","153","19052020225036_Slide2.JPG","1","0","2020-05-19 13:20:36","0000-00-00 00:00:00","8","0","0"
"1600","153","19052020225036_Slide3.JPG","1","0","2020-05-19 13:20:36","0000-00-00 00:00:00","8","0","0"
"1601","153","19052020225036_Slide4.JPG","1","0","2020-05-19 13:20:36","0000-00-00 00:00:00","8","0","0"
"1602","153","19052020225036_Slide5.JPG","1","0","2020-05-19 13:20:36","0000-00-00 00:00:00","8","0","0"
"1603","153","19052020225036_Slide6.JPG","1","0","2020-05-19 13:20:36","0000-00-00 00:00:00","8","0","0"
"1604","153","19052020225036_Slide7.JPG","1","0","2020-05-19 13:20:36","0000-00-00 00:00:00","8","0","0"
"1605","153","19052020225036_Slide8.JPG","1","0","2020-05-19 13:20:36","0000-00-00 00:00:00","8","0","0"
"1606","153","19052020225036_Slide9.JPG","1","0","2020-05-19 13:20:36","0000-00-00 00:00:00","8","0","0"
"1607","153","19052020225036_Slide10.JPG","1","0","2020-05-19 13:20:36","0000-00-00 00:00:00","8","0","0"
"1608","152","19052020225238_Slide21.JPG","1","0","2020-05-19 13:22:38","0000-00-00 00:00:00","8","0","0"
"1609","152","19052020225238_Slide22.JPG","1","0","2020-05-19 13:22:38","0000-00-00 00:00:00","8","0","0"
"1610","152","19052020225238_Slide23.JPG","1","0","2020-05-19 13:22:38","0000-00-00 00:00:00","8","0","0"
"1611","152","19052020225238_Slide24.JPG","1","0","2020-05-19 13:22:38","0000-00-00 00:00:00","8","0","0"
"1612","152","19052020225238_Slide25.JPG","1","0","2020-05-19 13:22:38","0000-00-00 00:00:00","8","0","0"
"1613","152","19052020225238_Slide26.JPG","1","0","2020-05-19 13:22:38","0000-00-00 00:00:00","8","0","0"
"1614","152","19052020225238_Slide27.JPG","1","0","2020-05-19 13:22:38","0000-00-00 00:00:00","8","0","0"
"1615","152","19052020225238_Slide28.JPG","1","0","2020-05-19 13:22:38","0000-00-00 00:00:00","8","0","0"
"1616","152","19052020225334_Slide11.JPG","1","0","2020-05-19 13:23:34","0000-00-00 00:00:00","8","0","0"
"1617","152","19052020225334_Slide12.JPG","1","0","2020-05-19 13:23:34","0000-00-00 00:00:00","8","0","0"
"1618","152","19052020225334_Slide13.JPG","1","0","2020-05-19 13:23:34","0000-00-00 00:00:00","8","0","0"
"1619","152","19052020225334_Slide14.JPG","1","0","2020-05-19 13:23:34","0000-00-00 00:00:00","8","0","0"
"1620","152","19052020225334_Slide15.JPG","1","0","2020-05-19 13:23:34","0000-00-00 00:00:00","8","0","0"
"1621","152","19052020225334_Slide16.JPG","1","0","2020-05-19 13:23:34","0000-00-00 00:00:00","8","0","0"
"1622","152","19052020225334_Slide17.JPG","1","0","2020-05-19 13:23:34","0000-00-00 00:00:00","8","0","0"
"1623","152","19052020225334_Slide18.JPG","1","0","2020-05-19 13:23:34","0000-00-00 00:00:00","8","0","0"
"1624","152","19052020225334_Slide19.JPG","1","0","2020-05-19 13:23:34","0000-00-00 00:00:00","8","0","0"
"1625","152","19052020225334_Slide20.JPG","1","0","2020-05-19 13:23:34","0000-00-00 00:00:00","8","0","0"
"1626","152","19052020225413_Slide1.JPG","1","0","2020-05-19 13:24:13","0000-00-00 00:00:00","8","0","0"
"1627","152","19052020225413_Slide2.JPG","1","0","2020-05-19 13:24:13","0000-00-00 00:00:00","8","0","0"
"1628","152","19052020225413_Slide3.JPG","1","0","2020-05-19 13:24:13","0000-00-00 00:00:00","8","0","0"
"1629","152","19052020225413_Slide4.JPG","1","0","2020-05-19 13:24:13","0000-00-00 00:00:00","8","0","0"
"1630","152","19052020225413_Slide5.JPG","1","0","2020-05-19 13:24:13","0000-00-00 00:00:00","8","0","0"
"1631","152","19052020225413_Slide6.JPG","1","0","2020-05-19 13:24:13","0000-00-00 00:00:00","8","0","0"
"1632","152","19052020225413_Slide7.JPG","1","0","2020-05-19 13:24:13","0000-00-00 00:00:00","8","0","0"
"1633","152","19052020225413_Slide8.JPG","1","0","2020-05-19 13:24:13","0000-00-00 00:00:00","8","0","0"
"1634","152","19052020225413_Slide9.JPG","1","0","2020-05-19 13:24:13","0000-00-00 00:00:00","8","0","0"
"1635","152","19052020225413_Slide10.JPG","1","0","2020-05-19 13:24:13","0000-00-00 00:00:00","8","0","0"
"1636","155","21052020172447_Slide31.JPG","1","0","2020-05-21 07:54:47","0000-00-00 00:00:00","8","0","0"
"1637","155","21052020172447_Slide32.JPG","1","0","2020-05-21 07:54:47","0000-00-00 00:00:00","8","0","0"
"1638","155","21052020172447_Slide33.JPG","1","0","2020-05-21 07:54:47","0000-00-00 00:00:00","8","0","0"
"1639","155","21052020172447_Slide34.JPG","1","0","2020-05-21 07:54:47","0000-00-00 00:00:00","8","0","0"
"1640","155","21052020172519_Slide21.JPG","1","0","2020-05-21 07:55:19","0000-00-00 00:00:00","8","0","0"
"1641","155","21052020172519_Slide22.JPG","1","0","2020-05-21 07:55:19","0000-00-00 00:00:00","8","0","0"
"1642","155","21052020172519_Slide23.JPG","1","0","2020-05-21 07:55:19","0000-00-00 00:00:00","8","0","0"
"1643","155","21052020172519_Slide24.JPG","1","0","2020-05-21 07:55:19","0000-00-00 00:00:00","8","0","0"
"1644","155","21052020172519_Slide25.JPG","1","0","2020-05-21 07:55:19","0000-00-00 00:00:00","8","0","0"
"1645","155","21052020172519_Slide26.JPG","1","0","2020-05-21 07:55:19","0000-00-00 00:00:00","8","0","0"
"1646","155","21052020172519_Slide27.JPG","1","0","2020-05-21 07:55:19","0000-00-00 00:00:00","8","0","0"
"1647","155","21052020172519_Slide28.JPG","1","0","2020-05-21 07:55:19","0000-00-00 00:00:00","8","0","0"
"1648","155","21052020172519_Slide29.JPG","1","0","2020-05-21 07:55:19","0000-00-00 00:00:00","8","0","0"
"1649","155","21052020172519_Slide30.JPG","1","0","2020-05-21 07:55:19","0000-00-00 00:00:00","8","0","0"
"1650","155","21052020172607_Slide11.JPG","1","0","2020-05-21 07:56:07","0000-00-00 00:00:00","8","0","0"
"1651","155","21052020172607_Slide12.JPG","1","0","2020-05-21 07:56:07","0000-00-00 00:00:00","8","0","0"
"1652","155","21052020172607_Slide13.JPG","1","0","2020-05-21 07:56:07","0000-00-00 00:00:00","8","0","0"
"1653","155","21052020172607_Slide14.JPG","1","0","2020-05-21 07:56:07","0000-00-00 00:00:00","8","0","0"
"1654","155","21052020172607_Slide15.JPG","1","0","2020-05-21 07:56:07","0000-00-00 00:00:00","8","0","0"
"1655","155","21052020172607_Slide16.JPG","1","0","2020-05-21 07:56:07","0000-00-00 00:00:00","8","0","0"
"1656","155","21052020172607_Slide17.JPG","1","0","2020-05-21 07:56:07","0000-00-00 00:00:00","8","0","0"
"1657","155","21052020172607_Slide18.JPG","1","0","2020-05-21 07:56:07","0000-00-00 00:00:00","8","0","0"
"1658","155","21052020172607_Slide19.JPG","1","0","2020-05-21 07:56:07","0000-00-00 00:00:00","8","0","0"
"1659","155","21052020172607_Slide20.JPG","1","0","2020-05-21 07:56:07","0000-00-00 00:00:00","8","0","0"
"1660","155","21052020172649_Slide1.JPG","1","0","2020-05-21 07:56:49","0000-00-00 00:00:00","8","0","0"
"1661","155","21052020172649_Slide2.JPG","1","0","2020-05-21 07:56:49","0000-00-00 00:00:00","8","0","0"
"1662","155","21052020172649_Slide3.JPG","1","0","2020-05-21 07:56:49","0000-00-00 00:00:00","8","0","0"
"1663","155","21052020172649_Slide4.JPG","1","0","2020-05-21 07:56:49","0000-00-00 00:00:00","8","0","0"
"1664","155","21052020172649_Slide5.JPG","1","0","2020-05-21 07:56:49","0000-00-00 00:00:00","8","0","0"
"1665","155","21052020172649_Slide6.JPG","1","0","2020-05-21 07:56:49","0000-00-00 00:00:00","8","0","0"
"1666","155","21052020172649_Slide7.JPG","1","0","2020-05-21 07:56:49","0000-00-00 00:00:00","8","0","0"
"1667","155","21052020172649_Slide8.JPG","1","0","2020-05-21 07:56:49","0000-00-00 00:00:00","8","0","0"
"1668","155","21052020172649_Slide9.JPG","1","0","2020-05-21 07:56:49","0000-00-00 00:00:00","8","0","0"
"1669","155","21052020172649_Slide10.JPG","1","0","2020-05-21 07:56:49","0000-00-00 00:00:00","8","0","0"
"1670","156","22052020160615_Slide21.JPG","1","0","2020-05-22 06:36:15","0000-00-00 00:00:00","8","0","0"
"1671","156","22052020160615_Slide22.JPG","1","0","2020-05-22 06:36:15","0000-00-00 00:00:00","8","0","0"
"1672","156","22052020160615_Slide23.JPG","1","0","2020-05-22 06:36:15","0000-00-00 00:00:00","8","0","0"
"1673","156","22052020160615_Slide24.JPG","1","0","2020-05-22 06:36:15","0000-00-00 00:00:00","8","0","0"
"1674","156","22052020160615_Slide25.JPG","1","0","2020-05-22 06:36:15","0000-00-00 00:00:00","8","0","0"
"1675","156","22052020160615_Slide26.JPG","1","0","2020-05-22 06:36:15","0000-00-00 00:00:00","8","0","0"
"1676","156","22052020160615_Slide27.JPG","1","0","2020-05-22 06:36:15","0000-00-00 00:00:00","8","0","0"
"1677","156","22052020160707_Slide11.JPG","1","0","2020-05-22 06:37:07","0000-00-00 00:00:00","8","0","0"
"1678","156","22052020160707_Slide12.JPG","1","0","2020-05-22 06:37:07","0000-00-00 00:00:00","8","0","0"
"1679","156","22052020160707_Slide13.JPG","1","0","2020-05-22 06:37:07","0000-00-00 00:00:00","8","0","0"
"1680","156","22052020160707_Slide14.JPG","1","0","2020-05-22 06:37:07","0000-00-00 00:00:00","8","0","0"
"1681","156","22052020160707_Slide15.JPG","1","0","2020-05-22 06:37:07","0000-00-00 00:00:00","8","0","0"
"1682","156","22052020160707_Slide16.JPG","1","0","2020-05-22 06:37:07","0000-00-00 00:00:00","8","0","0"
"1683","156","22052020160707_Slide17.JPG","1","0","2020-05-22 06:37:07","0000-00-00 00:00:00","8","0","0"
"1684","156","22052020160707_Slide18.JPG","1","0","2020-05-22 06:37:07","0000-00-00 00:00:00","8","0","0"
"1685","156","22052020160707_Slide19.JPG","1","0","2020-05-22 06:37:07","0000-00-00 00:00:00","8","0","0"
"1686","156","22052020160707_Slide20.JPG","1","0","2020-05-22 06:37:07","0000-00-00 00:00:00","8","0","0"
"1687","156","22052020160818_Slide1---Copy.JPG","1","0","2020-05-22 06:38:18","0000-00-00 00:00:00","8","0","0"
"1688","156","22052020160818_Slide1.JPG","1","0","2020-05-22 06:38:19","0000-00-00 00:00:00","8","0","0"
"1689","156","22052020160818_Slide2.JPG","1","0","2020-05-22 06:38:19","0000-00-00 00:00:00","8","0","0"
"1690","156","22052020160818_Slide3.JPG","1","0","2020-05-22 06:38:19","0000-00-00 00:00:00","8","0","0"
"1691","156","22052020160818_Slide4.JPG","1","0","2020-05-22 06:38:19","0000-00-00 00:00:00","8","0","0"
"1692","156","22052020160818_Slide5.JPG","1","0","2020-05-22 06:38:19","0000-00-00 00:00:00","8","0","0"
"1693","156","22052020160818_Slide6.JPG","1","0","2020-05-22 06:38:19","0000-00-00 00:00:00","8","0","0"
"1694","156","22052020160818_Slide7.JPG","1","0","2020-05-22 06:38:19","0000-00-00 00:00:00","8","0","0"
"1695","156","22052020160818_Slide8.JPG","1","0","2020-05-22 06:38:19","0000-00-00 00:00:00","8","0","0"
"1696","156","22052020160818_Slide9.JPG","1","0","2020-05-22 06:38:19","0000-00-00 00:00:00","8","0","0"
"1697","156","22052020160818_Slide10.JPG","1","0","2020-05-22 06:38:19","0000-00-00 00:00:00","8","0","0"
"1698","158","23052020192027_Slide21.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1699","158","23052020192027_Slide22.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1700","158","23052020192027_Slide23.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1701","158","23052020192027_Slide24.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1702","158","23052020192027_Slide25.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1703","158","23052020192027_Slide26.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1704","158","23052020192027_Slide27.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1705","158","23052020192027_Slide28.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1706","158","23052020192027_Slide29.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1707","158","23052020192027_Slide30.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1708","158","23052020192027_Slide31.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1709","158","23052020192027_Slide32.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1710","158","23052020192027_Slide33.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1711","158","23052020192027_Slide34.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1712","158","23052020192027_Slide35.JPG","1","0","2020-05-23 09:50:27","0000-00-00 00:00:00","8","0","0"
"1713","158","23052020192118_Slide11.JPG","1","0","2020-05-23 09:51:18","0000-00-00 00:00:00","8","0","0"
"1714","158","23052020192118_Slide12.JPG","1","0","2020-05-23 09:51:18","0000-00-00 00:00:00","8","0","0"
"1715","158","23052020192118_Slide13.JPG","1","0","2020-05-23 09:51:18","0000-00-00 00:00:00","8","0","0"
"1716","158","23052020192118_Slide14.JPG","1","0","2020-05-23 09:51:18","0000-00-00 00:00:00","8","0","0"
"1717","158","23052020192118_Slide15.JPG","1","0","2020-05-23 09:51:18","0000-00-00 00:00:00","8","0","0"
"1718","158","23052020192118_Slide16.JPG","1","0","2020-05-23 09:51:18","0000-00-00 00:00:00","8","0","0"
"1719","158","23052020192118_Slide17.JPG","1","0","2020-05-23 09:51:18","0000-00-00 00:00:00","8","0","0"
"1720","158","23052020192118_Slide18.JPG","1","0","2020-05-23 09:51:18","0000-00-00 00:00:00","8","0","0"
"1721","158","23052020192118_Slide19.JPG","1","0","2020-05-23 09:51:18","0000-00-00 00:00:00","8","0","0"
"1722","158","23052020192118_Slide20.JPG","1","0","2020-05-23 09:51:18","0000-00-00 00:00:00","8","0","0"
"1723","158","23052020192155_Slide1.JPG","1","0","2020-05-23 09:51:55","0000-00-00 00:00:00","8","0","0"
"1724","158","23052020192155_Slide2.JPG","1","0","2020-05-23 09:51:55","0000-00-00 00:00:00","8","0","0"
"1725","158","23052020192155_Slide3.JPG","1","0","2020-05-23 09:51:55","0000-00-00 00:00:00","8","0","0"
"1726","158","23052020192155_Slide4.JPG","1","0","2020-05-23 09:51:55","0000-00-00 00:00:00","8","0","0"
"1727","158","23052020192155_Slide5.JPG","1","0","2020-05-23 09:51:55","0000-00-00 00:00:00","8","0","0"
"1728","158","23052020192155_Slide6.JPG","1","0","2020-05-23 09:51:55","0000-00-00 00:00:00","8","0","0"
"1729","158","23052020192155_Slide7.JPG","1","0","2020-05-23 09:51:55","0000-00-00 00:00:00","8","0","0"
"1730","158","23052020192155_Slide8.JPG","1","0","2020-05-23 09:51:55","0000-00-00 00:00:00","8","0","0"
"1731","158","23052020192155_Slide9.JPG","1","0","2020-05-23 09:51:55","0000-00-00 00:00:00","8","0","0"
"1732","158","23052020192155_Slide10.JPG","1","0","2020-05-23 09:51:55","0000-00-00 00:00:00","8","0","0"
"1733","159","25052020175546_Slide21.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1734","159","25052020175546_Slide22.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1735","159","25052020175546_Slide23.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1736","159","25052020175546_Slide24.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1737","159","25052020175546_Slide25.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1738","159","25052020175546_Slide26.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1739","159","25052020175546_Slide27.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1740","159","25052020175546_Slide28.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1741","159","25052020175546_Slide29.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1742","159","25052020175546_Slide30.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1743","159","25052020175546_Slide31.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1744","159","25052020175546_Slide32.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1745","159","25052020175546_Slide33.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1746","159","25052020175546_Slide34.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1747","159","25052020175546_Slide35.JPG","1","0","2020-05-25 08:25:46","0000-00-00 00:00:00","8","0","0"
"1748","159","25052020175623_Slide11.JPG","1","0","2020-05-25 08:26:23","0000-00-00 00:00:00","8","0","0"
"1749","159","25052020175623_Slide12.JPG","1","0","2020-05-25 08:26:23","0000-00-00 00:00:00","8","0","0"
"1750","159","25052020175623_Slide13.JPG","1","0","2020-05-25 08:26:23","0000-00-00 00:00:00","8","0","0"
"1751","159","25052020175623_Slide14.JPG","1","0","2020-05-25 08:26:23","0000-00-00 00:00:00","8","0","0"
"1752","159","25052020175623_Slide15.JPG","1","0","2020-05-25 08:26:23","0000-00-00 00:00:00","8","0","0"
"1753","159","25052020175623_Slide16.JPG","1","0","2020-05-25 08:26:23","0000-00-00 00:00:00","8","0","0"
"1754","159","25052020175623_Slide17.JPG","1","0","2020-05-25 08:26:23","0000-00-00 00:00:00","8","0","0"
"1755","159","25052020175623_Slide18.JPG","1","0","2020-05-25 08:26:23","0000-00-00 00:00:00","8","0","0"
"1756","159","25052020175623_Slide19.JPG","1","0","2020-05-25 08:26:23","0000-00-00 00:00:00","8","0","0"
"1757","159","25052020175623_Slide20.JPG","1","0","2020-05-25 08:26:23","0000-00-00 00:00:00","8","0","0"
"1758","159","25052020175749_Slide11.JPG","1","0","2020-05-25 08:27:49","0000-00-00 00:00:00","8","0","0"
"1759","159","25052020175749_Slide12.JPG","1","0","2020-05-25 08:27:49","0000-00-00 00:00:00","8","0","0"
"1760","159","25052020175749_Slide13.JPG","1","0","2020-05-25 08:27:49","0000-00-00 00:00:00","8","0","0"
"1761","159","25052020175749_Slide14.JPG","1","0","2020-05-25 08:27:49","0000-00-00 00:00:00","8","0","0"
"1762","159","25052020175749_Slide15.JPG","1","0","2020-05-25 08:27:49","0000-00-00 00:00:00","8","0","0"
